Id;Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date;Tonnage
2660;21/22;TADLA;Bni Ayat;ORA;ORA9;20106;TR20400;01/04/2022;125,3
2661;21/22;TADLA;Bni Ayat;ORA;ORA11;20320;TR20300;01/04/2022;305
2662;21/22;TADLA;Bni Ayat;ORA;ORA11;40050;TR40000;01/04/2022;128
2663;21/22;TADLA;Beni Mellal;ORA;ORA5;20010;TR20000;01/04/2022;26234
2664;21/22;TADLA;Beni Mellal;ORA;ORA5;30041;TR30000;01/04/2022;312,5
2665;21/22;TADLA;Beni Mellal;ORA;ORA11;20021;TR20100;01/04/2022;60190,7
2666;21/22;TADLA;Beni Mellal;ORA;ORA11;20050;TR20100;01/04/2022;54359,32381
2667;21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23020;TR23020;01/05/2022;312,5
2668;21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23060;TR23050;01/05/2022;122571,1971
2669;21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23120;TR23050;01/05/2022;33323
2670;21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23010;TR11060;01/05/2022;8405
2671;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22010;TR22010;01/05/2022;7841
2672;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22011;TR22011;01/05/2022;26942
2673;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22030;TR22030;01/05/2022;2225
2674;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22031;TR22031;01/05/2022;33931,4
2675;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22032;TR22032;01/05/2022;2345
2676;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22033;TR22033;01/05/2022;3248
2677;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22034;TR22034;01/05/2022;99,2
2678;21/22;HAOUZ;Ait Ourir;ORA;ORA11;22035;TR22035;01/05/2022;21845,3
2679;21/22;HAOUZ;Ait Ourir;ORA;ORA11;23031;TR23031;01/05/2022;123,2
2680;21/22;HAOUZ;Ait Ourir;ORA;ORA11;23032;TR23032;01/05/2022;7961
2681;21/22;HAOUZ;Ait Ourir;ORA;ORA11;23033;TR23033;01/05/2022;11635,7
2682;21/22;HAOUZ;Ait Ourir;ORA;ORA11;23034;TR23034;01/05/2022;99,2
2683;21/22;HAOUZ;Ait Ourir;ORA;ORA11;23035;TR23035;01/05/2022;11294
2684;21/22;HAOUZ;Marrakech;ORA;ORA8;22141;TR21404;01/05/2022;4511
2685;21/22;HAOUZ;Marrakech;ORA;ORA11;22070;TR21504;01/05/2022;1691
2686;21/22;HAOUZ;Marrakech;ORA;ORA11;22090;TR21504;01/05/2022;5501
2687;21/22;HAOUZ;Marrakech;CLA;CLA18;20106;TR20106;01/05/2022;12515
2688;21/22;HAOUZ;Ouled Moussa;AF;AF1;10114;TR10000;01/05/2022;39227,3
2689;21/22;HAOUZ;Ouled Moussa;AF;AF1;10115;TR10000;01/05/2022;3437
2690;21/22;HAOUZ;Ouled Moussa;AF;AF1;10124;TR10000;01/05/2022;8537
2691;21/22;HAOUZ;Ouled Moussa;AF;AF1;10125;TR10000;01/05/2022;48359
2692;21/22;HAOUZ;Ouled Moussa;AF;AF1;10126;TR10000;01/05/2022;11177
2693;21/22;HAOUZ;Ouled Moussa;AF;AF1;10127;TR10000;01/05/2022;13691
2694;21/22;HAOUZ;Ouled Moussa;AF;AF1;10212;TR10000;01/05/2022;12203
2695;21/22;HAOUZ;Ouled Moussa;AF;AF1;10213;TR10000;01/05/2022;31199
2696;21/22;HAOUZ;Ouled Moussa;AF;AF1;20216;TR20200;01/05/2022;2624
2697;21/22;HAOUZ;Ouled Moussa;AF;AF1;30156;TR30100;01/05/2022;53499,2
2698;21/22;HAOUZ;Ouled Moussa;AF;AF1;40128;TR40300;01/05/2022;6306,8
2699;21/22;HAOUZ;Ouled Moussa;AF;AF1;40129;TR40100;01/05/2022;911
2700;21/22;HAOUZ;Ouled Moussa;AF;AF1;40141;TR40100;01/05/2022;20093
2701;21/22;HAOUZ;Ouled Moussa;AF;AF1;40142;TR40100;01/05/2022;7731,2
2702;21/22;HAOUZ;Ouled Moussa;AF;AF1;40143;TR40200;01/05/2022;41547,8
2703;21/22;HAOUZ;Ouled Moussa;AF;AF1;40244;TR40200;01/05/2022;20907,8
2704;21/22;HAOUZ;Ouled Moussa;AF;AF1;40245;TR40200;01/05/2022;14867
2705;21/22;HAOUZ;Ouled Moussa;AF;AF1;40246;TR40300;01/05/2022;19913
2706;21/22;HAOUZ;Ouled Moussa;AF;AF1;40257;TR40300;01/05/2022;9113
2707;21/22;HAOUZ;Ouled Moussa;AF;AF1;40258;TR40300;01/05/2022;49834,1
2708;21/22;HAOUZ;Ouled Moussa;AF;AF1;40259;TR40300;01/05/2022;22031,9
2709;21/22;ORIENTAL;Cherraa;AF;AF1;11043;TR11600;01/05/2022;16055
2710;21/22;SOUSS;Taroudant;CLA;CLA14;11020;TR11020;01/05/2022;683
2711;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/05/2022;1255,1
2712;21/22;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;01/05/2022;64508,3
2713;21/22;TADLA;Bni Ayat;ORA;ORA6;10201;TR10400;01/05/2022;45167
2714;21/22;TADLA;Bni Ayat;ORA;ORA6;10403;TR10500;01/05/2022;85151
2715;21/22;TADLA;Bni Ayat;ORA;ORA11;40010;TR40000;01/05/2022;5862,2
2716;21/22;TADLA;Bni Ayat;ORA;ORA11;40050;TR40000;01/05/2022;10241
2717;21/22;TADLA;Bni Ayat;ORA;ORA11;40100;TR40000;01/05/2022;7469
2718;21/22;TADLA;Beni Mellal;ORA;ORA11;10080;TR10300;01/05/2022;8105
2719;21/22;TADLA;Beni Mellal;ORA;ORA11;20044;TR20100;01/05/2022;83889,8
2720;21/22;TADLA;Beni Mellal;ORA;ORA11;20045;TR20100;01/05/2022;16931
2721;21/22;TADLA;Beni Mellal;ORA;ORA11;20060;TR20300;01/05/2022;8190,2
2722;21/22;TADLA;Beni Mellal;ORA;ORA11;20021;TR20100;01/05/2022;14867
2723;21/22;TADLA;Beni Mellal;ORA;ORA11;20050;TR20100;01/05/2022;36878
2724;21/22;HAOUZ;Marrakech;ORA;ORA11;14020;TR12204;01/06/2022;4781
2725;21/22;HAOUZ;Marrakech;ORA;ORA11;14040;TR12204;01/06/2022;86643,5
2726;21/22;HAOUZ;Marrakech;ORA;ORA11;14060;TR12204;01/06/2022;770
2727;21/22;HAOUZ;Marrakech;ORA;ORA11;14081;TR12204;01/06/2022;45065
2728;21/22;HAOUZ;Marrakech;ORA;ORA11;14082;TR12204;01/06/2022;4277
2729;21/22;HAOUZ;Marrakech;ORA;ORA11;22070;TR21504;01/06/2022;46602,5
2730;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/06/2022;49747,7
2731;21/22;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;01/06/2022;30665
2732;21/22;SOUSS;Ouled Abbou;SPA;SPA10;21041;TR21041;01/06/2022;67233,8
2733;21/22;TADLA;Beni Mellal;ORA;ORA11;20060;TR20300;01/06/2022;21464,3
2734;21/22;HAOUZ;Marrakech;ORA;ORA11;14010;TR12204;01/07/2022;64634
2735;21/22;HAOUZ;Marrakech;ORA;ORA11;14020;TR12204;01/07/2022;42035
2736;21/22;HAOUZ;Marrakech;ORA;ORA11;14040;TR12204;01/07/2022;27101
2737;21/22;HAOUZ;Marrakech;ORA;ORA11;14050;TR12204;01/07/2022;71915
2738;21/22;HAOUZ;Marrakech;ORA;ORA11;14060;TR12204;01/07/2022;8393
2739;21/22;HAOUZ;Marrakech;ORA;ORA11;14081;TR12204;01/07/2022;208697
2740;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/07/2022;132923
2741;21/22;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/07/2022;78011
2742;21/22;SOUSS;Ouled Abbou;SPA;SPA6;21121;TR21121;01/07/2022;134513,9
2743;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/07/2022;9365
2744;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21101;TR21101;01/07/2022;108601,7
2745;21/22;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;01/07/2022;194964,8
2746;21/22;TADLA;Bni Ayat;SPA;SPA1;20104;TR20104;01/07/2022;12197
2747;21/22;TADLA;Beni Mellal;ORA;ORA11;20044;TR20100;01/07/2022;71576,3
2748;21/22;TADLA;Beni Mellal;ORA;ORA11;20045;TR20100;01/07/2022;57312,8
2749;21/22;HAOUZ;Marrakech;ORA;ORA11;14010;TR12204;01/08/2022;29639
2750;21/22;HAOUZ;Marrakech;ORA;ORA11;14020;TR12204;01/08/2022;82191,5
2751;21/22;HAOUZ;Marrakech;ORA;ORA11;14081;TR12204;01/08/2022;42088,4
2752;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/08/2022;34415
2753;21/22;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/08/2022;7487
2754;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/08/2022;45128,6
2755;21/22;HAOUZ;Marrakech;CLA;CLA15;22212;TR21001;01/09/2022;44543
2756;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/09/2022;87,2
2757;21/22;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/09/2022;5917,7
2758;21/22;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;01/09/2022;1381,1
2759;21/22;SOUSS;Ouled Abbou;SPA;SPA6;21121;TR21121;01/09/2022;109,4
2760;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/09/2022;16982,3
2761;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21101;TR21101;01/09/2022;1268,9
2762;22/23;GHARB;Chorf Laghouazi;CLA;CLA1;13030;TR11130;01/10/2022;43937,6
2763;22/23;GHARB;Chorf Laghouazi;CLA;CLA6;18030;TR11140;01/10/2022;100919,6
2764;22/23;GHARB;Jorf El Melha;CLA;CLA1;14010;TR14000;01/10/2022;5923,1
2765;22/23;GHARB;Jorf El Melha;CLA;CLA1;14020;TR14000;01/10/2022;1082
2766;22/23;GHARB;Jorf El Melha;CLA;CLA1;17010;TR17010;01/10/2022;23123
2767;22/23;GHARB;Jorf El Melha;CLA;CLA3;18010;TR18010;01/10/2022;63853,4
2768;22/23;GHARB;Jorf El Melha;CLA;CLA6;19010;TR19010;01/10/2022;157247
2769;22/23;GHARB;Jorf El Melha;CLA;CLA7;13010;TR13000;01/10/2022;52739,9
2770;22/23;GHARB;Jorf El Melha;CLA;CLA14;11010;TR11000;01/10/2022;797
2771;22/23;GHARB;Jorf El Melha;CLA;CLA14;11020;TR11000;01/10/2022;41075
2772;22/23;GHARB;Jorf El Melha;CLA;CLA15;12010;TR12000;01/10/2022;133624,4
2773;22/23;GHARB;Jorf El Melha;CLA;CLA15;12020;TR12000;01/10/2022;26114
2774;22/23;HAOUZ;Marrakech;CLA;CLA14;12010;TR11402;01/10/2022;27533
2775;22/23;HAOUZ;Marrakech;CLA;CLA14;13010;TR11302;01/10/2022;64322
2776;22/23;HAOUZ;Marrakech;CLA;CLA14;13130;TR11105;01/10/2022;14933
2777;22/23;HAOUZ;Marrakech;CLA;CLA15;12090;TR11501;01/10/2022;114,35
2778;22/23;HAOUZ;Marrakech;CLA;CLA15;12150;TR11501;01/10/2022;113,9
2779;22/23;HAOUZ;Marrakech;CLA;CLA15;13150;TR11501;01/10/2022;112,4
2780;22/23;HAOUZ;Marrakech;CLA;CLA10;24101;TR21606;01/10/2022;85,7
2781;22/23;HAOUZ;Marrakech;CLA;CLA14;20435;TR20435;01/10/2022;74,9
2782;22/23;HAOUZ;Marrakech;CLA;CLA18;20106;TR20106;01/10/2022;106,7
2783;22/23;SOUSS;Qrarma;CLA;CLA4;51070;TR51070;01/10/2022;69,5
2784;22/23;SOUSS;Qrarma;CLA;CLA6;11020;TR11020;01/10/2022;9017,915
2785;22/23;SOUSS;Qrarma;CLA;CLA14;31120;TR31120;01/10/2022;14621,00564
2786;22/23;SOUSS;Qrarma;CLA;CLA14;41090;TR41090;01/10/2022;42968,42
2787;22/23;SOUSS;Qrarma;CLA;CLA14;41100;TR41100;01/10/2022;21268,964
2788;22/23;SOUSS;Qrarma;CLA;CLA14;41110;TR41110;01/10/2022;10601,84
2789;22/23;SOUSS;Qrarma;CLA;CLA14;51010;TR51040;01/10/2022;2465
2790;22/23;SOUSS;Qrarma;CLA;CLA14;51030;TR51050;01/10/2022;26307,101
2791;22/23;SOUSS;Qrarma;CLA;CLA14;51040;TR51040;01/10/2022;6365
2792;22/23;SOUSS;Qrarma;CLA;CLA14;51050;TR51050;01/10/2022;37565
2793;22/23;SOUSS;Qrarma;CLA;CLA15;21010;TR21010;01/10/2022;53735
2794;22/23;SOUSS;Qrarma;CLA;CLA15;21040;TR21040;01/10/2022;40865
2795;22/23;SOUSS;Qrarma;CLA;CLA15;21060;TR21060;01/10/2022;64295
2796;22/23;SOUSS;Qrarma;CLA;CLA15;21090;TR21090;01/10/2022;408,5
2797;22/23;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/10/2022;639,374
2798;22/23;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/10/2022;13551,8684
2799;22/23;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;01/10/2022;6727,7576
2800;22/23;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/10/2022;650
2801;22/23;SOUSS;Taroudant;CLA;CLA4;10030;TR10030;01/10/2022;3528,2
2802;22/23;SOUSS;Taroudant;CLA;CLA4;10031;TR10031;01/10/2022;13927,4
2803;22/23;SOUSS;Taroudant;CLA;CLA4;23010;TR23010;01/10/2022;9839
2804;22/23;SOUSS;Taroudant;CLA;CLA14;24010;TR24000;01/10/2022;2772,5
2805;22/23;SOUSS;Taroudant;CLA;CLA14;25010;TR24000;01/10/2022;7787
2806;22/23;SOUSS;Taroudant;CLA;CLA15;21020;TR23000;01/10/2022;6561,2
2807;22/23;SOUSS;Taroudant;CLA;CLA15;21030;TR23000;01/10/2022;45094,859
2808;22/23;SOUSS;Taroudant;CLA;CLA15;22020;TR23000;01/10/2022;15303,71
2809;22/23;SOUSS;Taroudant;CLA;CLA15;22030;TR23000;01/10/2022;15375,329
2810;22/23;SOUSS;Taroudant;CLA;CLA15;23020;TR23000;01/10/2022;8669,141
2811;22/23;SOUSS;Taroudant;CLA;CLA15;23030;TR23000;01/10/2022;5049,485
2812;22/23;SOUSS;Taroudant;AF;AF1;14211;TR14211;01/10/2022;13422,671
2813;22/23;SOUSS;Taroudant;AF;AF1;26310;TR26310;01/10/2022;2717
2814;22/23;SOUSS;Taroudant;AF;AF1;27310;TR26310;01/10/2022;51093,806
2815;22/23;SOUSS;Taroudant;CLA;CLA6;11310;TR11310;01/10/2022;43340
2816;22/23;SOUSS;Taroudant;CLA;CLA6;12410;TR11310;01/10/2022;18290
2817;22/23;SOUSS;Taroudant;CLA;CLA6;12510;TR11310;01/10/2022;10040
2818;22/23;SOUSS;Taroudant;CLA;CLA14;25510;TR25510;01/10/2022;3965
2819;22/23;SOUSS;Taroudant;CLA;CLA15;48110;TR48110;01/10/2022;365
2820;22/23;SOUSS;Taroudant;CLA;CLA18;12210;TR12210;01/10/2022;1190
2821;22/23;SOUSS;Taroudant;CLA;CLA18;12211;TR12211;01/10/2022;2240
2822;22/23;SOUSS;Taroudant;NOA;NOA1;16110;TR16110;01/10/2022;5390
2823;22/23;SOUSS;Taroudant;ORA;ORA4;33110;TR33110;01/10/2022;7790
2824;22/23;SOUSS;Taroudant;ORA;ORA4;34110;TR34110;01/10/2022;58997,9
2825;22/23;SOUSS;Taroudant;ORA;ORA4;35110;TR35110;01/10/2022;25522,1
2826;22/23;SOUSS;Taroudant;ORA;ORA4;36110;TR35110;01/10/2022;7427
2827;22/23;SOUSS;Taroudant;ORA;ORA4;37110;TR36310;01/10/2022;47090
2828;22/23;SOUSS;Taroudant;SPA;SPA11;36210;TR36210;01/10/2022;17090
2829;22/23;TADLA;Bni Ayat;CLA;CLA15;10101;TR10000;01/10/2022;4527,8
2830;22/23;TADLA;Bni Ayat;CLA;CLA15;10304;TR10100;01/10/2022;1619
2831;22/23;TADLA;Bni Ayat;CLA;CLA15;30103;TR30000;01/10/2022;34625
2832;22/23;TADLA;Beni Mellal;CLA;CLA7;30061;TR30100;01/10/2022;22781
2833;22/23;TADLA;Beni Mellal;CLA;CLA15;30060;TR30400;01/10/2022;6951,2
2834;22/23;GHARB;Douar Oued Mahdouma;ORA;ORA4;14010;TR14010;01/11/2022;47862,8
2835;22/23;GHARB;Chorf Laghouazi;CLA;CLA14;12010;TR11090;01/11/2022;17354
2836;22/23;GHARB;Chorf Laghouazi;CLA;CLA14;12020;TR11100;01/11/2022;4190
2837;22/23;GHARB;Chorf Laghouazi;CLA;CLA14;12030;TR11110;01/11/2022;2051
2838;22/23;GHARB;Chorf Laghouazi;CLA;CLA14;12040;TR11110;01/11/2022;58001
2839;22/23;GHARB;Chorf Laghouazi;CLA;CLA7;14010;TR11010;01/11/2022;17375
2840;22/23;GHARB;Chorf Laghouazi;CLA;CLA15;13010;TR11040;01/11/2022;13409
2841;22/23;GHARB;Chorf Laghouazi;CLA;CLA15;13020;TR11040;01/11/2022;26430,5
2842;22/23;GHARB;Chorf Laghouazi;CLA;CLA16;11010;TR11030;01/11/2022;4599,5
2843;22/23;GHARB;Chorf Laghouazi;CLA;CLA16;11020;TR11030;01/11/2022;87569,9
2844;22/23;GHARB;Chorf Laghouazi;CLA;CLA16;11030;TR11030;01/11/2022;8526,2
2845;22/23;GHARB;Ben Mansour;CLA;CLA13;11130;TR11130;01/11/2022;21668,9
2846;22/23;GHARB;Ben Mansour;CLA;CLA13;11212;TR11212;01/11/2022;2628,8
2847;22/23;GHARB;Ben Mansour;CLA;CLA14;11211;TR11211;01/11/2022;71834
2848;22/23;GHARB;Ben Mansour;CLA;CLA15;11140;TR11140;01/11/2022;2561
2849;22/23;GHARB;Ben Mansour;CLA;CLA16;11160;TR11160;01/11/2022;93614,9
2850;22/23;GHARB;Jorf El Melha;CLA;CLA1;14010;TR14000;01/11/2022;6749
2851;22/23;GHARB;Jorf El Melha;CLA;CLA1;14020;TR14000;01/11/2022;341
2852;22/23;GHARB;Jorf El Melha;CLA;CLA6;19010;TR19010;01/11/2022;170486,3
2853;22/23;GHARB;Jorf El Melha;CLA;CLA7;13010;TR13000;01/11/2022;18379,7
2854;22/23;GHARB;Jorf El Melha;CLA;CLA7;13020;TR13000;01/11/2022;34898,9
2855;22/23;GHARB;Jorf El Melha;CLA;CLA7;13030;TR13030;01/11/2022;159332
2856;22/23;GHARB;Jorf El Melha;CLA;CLA14;11010;TR11000;01/11/2022;39548,3
2857;22/23;GHARB;Jorf El Melha;CLA;CLA14;11020;TR11000;01/11/2022;29915
2858;22/23;GHARB;Jorf El Melha;CLA;CLA15;12010;TR12000;01/11/2022;15193,1
2859;22/23;HAOUZ;Marrakech;CLA;CLA14;12010;TR11402;01/11/2022;2473,4
2860;22/23;HAOUZ;Marrakech;CLA;CLA14;13010;TR11302;01/11/2022;1025
2861;22/23;HAOUZ;Marrakech;CLA;CLA14;13130;TR11105;01/11/2022;72602,9
2862;22/23;HAOUZ;Marrakech;CLA;CLA15;11050;TR11602;01/11/2022;32088,8
2863;22/23;HAOUZ;Marrakech;CLA;CLA15;11112;TR11602;01/11/2022;11177
2864;22/23;HAOUZ;Marrakech;CLA;CLA15;12090;TR11501;01/11/2022;8646,5
2865;22/23;HAOUZ;Marrakech;CLA;CLA15;12150;TR11501;01/11/2022;1319
2866;22/23;HAOUZ;Marrakech;CLA;CLA15;13150;TR11501;01/11/2022;47129
2867;22/23;HAOUZ;Marrakech;CLA;CLA10;24101;TR21606;01/11/2022;48893
2868;22/23;HAOUZ;Marrakech;CLA;CLA14;23010 CLEMENTINE NULES;TR21202;01/11/2022;61041,5
2869;22/23;HAOUZ;Marrakech;CLA;CLA14;23020;TR21202;01/11/2022;182783
2870;22/23;HAOUZ;Marrakech;CLA;CLA15;22212;TR21001;01/11/2022;158672
2871;22/23;HAOUZ;Marrakech;CLA;CLA15;32080;TR31001;01/11/2022;2633
2872;22/23;HAOUZ;Marrakech;CLA;CLA15;33010;TR31102;01/11/2022;4808
2873;22/23;HAOUZ;Marrakech;CLA;CLA15;33020;TR31102;01/11/2022;26939
2874;22/23;HAOUZ;Marrakech;CLA;CLA14;20213;TR20213;01/11/2022;359
2875;22/23;HAOUZ;Marrakech;CLA;CLA14;20214;TR20214;01/11/2022;5090
2876;22/23;HAOUZ;Marrakech;CLA;CLA14;20215;TR20215;01/11/2022;20639
2877;22/23;HAOUZ;Marrakech;CLA;CLA14;20217;TR20217;01/11/2022;9811,391
2878;22/23;HAOUZ;Marrakech;CLA;CLA14;20218;TR20218;01/11/2022;86050,124
2879;22/23;HAOUZ;Marrakech;CLA;CLA14;20435;TR20435;01/11/2022;274803,479
2880;22/23;HAOUZ;Marrakech;CLA;CLA14;20436;TR20436;01/11/2022;50480,981
2881;22/23;HAOUZ;Marrakech;CLA;CLA16;20107;TR20107;01/11/2022;226788,284
2882;22/23;HAOUZ;Marrakech;CLA;CLA16;20108;TR20108;01/11/2022;2551,508
2883;22/23;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;01/11/2022;3982,7
2884;22/23;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/11/2022;719
2885;22/23;HAOUZ;Marrakech;CLA;CLA16;20211;TR20211;01/11/2022;142413,266
2886;22/23;HAOUZ;Marrakech;CLA;CLA16;20319;TR20319;01/11/2022;16107,605
2887;22/23;HAOUZ;Marrakech;CLA;CLA16;20320;TR20320;01/11/2022;3619,4
2888;22/23;HAOUZ;Marrakech;CLA;CLA16;20321;TR20321;01/11/2022;1589
2889;22/23;HAOUZ;Marrakech;CLA;CLA16;20324;TR20324;01/11/2022;130529,708
2890;22/23;HAOUZ;Marrakech;CLA;CLA16;20328;TR20328;01/11/2022;216855,557
2891;22/23;HAOUZ;Marrakech;CLA;CLA16;20416;TR20416;01/11/2022;26512,199
2892;22/23;HAOUZ;Marrakech;CLA;CLA16;20422;TR20422;01/11/2022;3284
2893;22/23;HAOUZ;Marrakech;CLA;CLA16;20423;TR20423;01/11/2022;1202
2894;22/23;HAOUZ;Marrakech;CLA;CLA16;20531;TR20531;01/11/2022;119068,565
2895;22/23;HAOUZ;Marrakech;CLA;CLA18;20106;TR20106;01/11/2022;305331,578
2896;22/23;HAOUZ;Douar Ahl quadi;CLA;CLA11;21011;TR21011;01/11/2022;30566,471
2897;22/23;HAOUZ;Douar Ahl quadi;CLA;CLA11;21023;TR21023;01/11/2022;762,2
2898;22/23;HAOUZ;Douar Ahl quadi;CLA;CLA11;21132;TR21132;01/11/2022;1397
2899;22/23;ORIENTAL;Cherraa;CLA;CLA5;11015;TR11200;01/11/2022;223006,88
2900;22/23;ORIENTAL;Cherraa;CLA;CLA5;11020;TR11200;01/11/2022;150810,233
2901;22/23;ORIENTAL;Cherraa;CLA;CLA5;11021;TR11200;01/11/2022;11340,326
2902;22/23;ORIENTAL;Cherraa;CLA;CLA5;11022;TR11200;01/11/2022;2817,5
2903;22/23;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;01/11/2022;689
2904;22/23;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/11/2022;98129,675
2905;22/23;ORIENTAL;Cherraa;CLA;CLA5;11026;TR11200;01/11/2022;289341,809
2906;22/23;ORIENTAL;Cherraa;CLA;CLA5;11028;TR11200;01/11/2022;39036,248
2907;22/23;ORIENTAL;Cherraa;CLA;CLA5;11029;TR11200;01/11/2022;2250,2
2908;22/23;ORIENTAL;Cherraa;CLA;CLA5;11030;TR11200;01/11/2022;473
2909;22/23;ORIENTAL;Cherraa;CLA;CLA5;11031;TR11500;01/11/2022;6264,494
2910;22/23;ORIENTAL;Cherraa;CLA;CLA5;11032;TR11500;01/11/2022;53500,298
2911;22/23;ORIENTAL;Cherraa;CLA;CLA5;11033;TR11200;01/11/2022;48099,884
2912;22/23;ORIENTAL;Cherraa;CLA;CLA5;11034;TR11500;01/11/2022;569
2913;22/23;ORIENTAL;Cherraa;CLA;CLA5;11035;TR11500;01/11/2022;689
2914;22/23;ORIENTAL;Cherraa;CLA;CLA5;11036;TR11500;01/11/2022;33746,05697
2915;22/23;ORIENTAL;Cherraa;CLA;CLA5;11037;TR11500;01/11/2022;3833,48
2916;22/23;ORIENTAL;Cherraa;CLA;CLA5;11038;TR11500;01/11/2022;4387,946
2917;22/23;ORIENTAL;Cherraa;CLA;CLA5;11039;TR11500;01/11/2022;3900,281
2918;22/23;ORIENTAL;Cherraa;CLA;CLA5;11040;TR11500;01/11/2022;2812,985
2919;22/23;ORIENTAL;Cherraa;CLA;CLA5;11041;TR11500;01/11/2022;382,061
2920;22/23;ORIENTAL;Cherraa;CLA;CLA5;11042;TR11500;01/11/2022;6541,127
2921;22/23;SOUSS;Taroudant;CLA;CLA14;11020;TR11020;01/11/2022;395
2922;22/23;SOUSS;Qrarma;CLA;CLA1;41060;TR41060;01/11/2022;275
2923;22/23;SOUSS;Qrarma;CLA;CLA14;31110;TR31110;01/11/2022;62681,213
2924;22/23;SOUSS;Qrarma;CLA;CLA14;31120;TR31120;01/11/2022;84014,882
2925;22/23;SOUSS;Qrarma;CLA;CLA14;31130;TR31130;01/11/2022;1013,987
2926;22/23;SOUSS;Qrarma;CLA;CLA14;41080;TR41080;01/11/2022;7286,618
2927;22/23;SOUSS;Qrarma;CLA;CLA14;41090;TR41090;01/11/2022;1865
2928;22/23;SOUSS;Qrarma;CLA;CLA14;41100;TR41100;01/11/2022;1865
2929;22/23;SOUSS;Qrarma;CLA;CLA15;21010;TR21010;01/11/2022;1865
2930;22/23;SOUSS;Qrarma;CLA;CLA15;21030;TR21030;01/11/2022;1865
2931;22/23;SOUSS;Qrarma;CLA;CLA15;21040;TR21040;01/11/2022;1865
2932;22/23;SOUSS;Qrarma;CLA;CLA15;21060;TR21060;01/11/2022;1865
2933;22/23;SOUSS;Qrarma;CLA;CLA15;21080;TR21080;01/11/2022;1865
2934;22/23;SOUSS;Qrarma;CLA;CLA15;21090;TR21090;01/11/2022;1865
2935;22/23;SOUSS;Qrarma;CLA;CLA15;21110;TR21110;01/11/2022;1865
2936;22/23;SOUSS;Qrarma;CLA;CLA15;21120;TR21120;01/11/2022;1865
2937;22/23;SOUSS;Qrarma;CLA;CLA18;21070;TR21070;01/11/2022;254
2938;22/23;SOUSS;Qrarma;ORA;ORA2;11100;TR11100;01/11/2022;485
2939;22/23;SOUSS;Qrarma;ORA;ORA2;21020;TR21020;01/11/2022;905
2940;22/23;SOUSS;Qrarma;ORA;ORA2;31010;TR31010;01/11/2022;440
2941;22/23;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/11/2022;815
2942;22/23;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/11/2022;1733
2943;22/23;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;01/11/2022;25526,3
2944;22/23;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/11/2022;4721
2945;22/23;SOUSS;Ouled Abbou;SPA;SPA11;21011;TR21011;01/11/2022;2339
2946;22/23;SOUSS;Taroudant;CLA;CLA14;10010;TR10010;01/11/2022;3484,7
2947;22/23;SOUSS;Taroudant;CLA;CLA14;24010;TR24000;01/11/2022;461
